Date,Name,Age,Position,Nationality,Club Left,League Left,Club Joined,League Joined,Market Valuation,Transfer
"Jun 11, 2019",Martin Valchinov,,Midfielder,Bulgaria,"
B. Botevgrad ", Bulgaria		,"
Hebar P. ",,50 K €,Free transfer
"Jun 11, 2019",Federico Laurito,29,Centre-Forward,Argentina,"
CD América ", LigaPro Serie A ,"
Portoviejo ",,250 K €,?
"Jun 11, 2019",Wesley,29,Centre-Forward,Brazil,"
América-MG ", Série B ,"
Paysandu ",,400 K €,?
"Jun 11, 2019",Reynaldo,28,Goalkeeper,Brazil,"
Veranopolis ", Brazil		,"
Linense-SP ",,100 K €,?
"Jun 11, 2019",Edder Fuertes,27,Left-Back,Ecuador,"
Quevedo ", Ecuador		,"
Atl. Porteño ",,300 K €,?
"Jun 11, 2019",Everton Sena,28,Defensive Midfield,Brazil,"
Tombense ", Brazil		,"
Internacional ",,50 K €,?
"Jun 11, 2019",Diego Hurtado,23,Centre-Forward,Ecuador,"
CD El Nacional ", LigaPro Serie A ,"
Universitario ",,150 K €,?
"Jun 11, 2019",Maikinho,27,Centre-Forward,Brazil,"
Cianorte ", Brazil		,"
EC Água Santa ",,150 K €,?
"Jun 11, 2019",Renato,27,Centre-Back,Brazil,"
Caldense ", Brazil		,"
EC Água Santa ",,50 K €,?
"Jun 11, 2019",Murilo Prates,26,Goalkeeper,Brazil,"
Rio Claro FC ", Brazil		,"
Ferroviária ",,150 K €,?
"Jun 11, 2019",Jobinho,34,Centre-Forward,Brazil,"
Santo André ", Brazil		,"
EC Água Santa ",,350 K €,?
"Jun 11, 2019",Igor Kholodkov,28,Centre-Forward,Belarus,"
Without Club ",,"
Slonim 2017 ",,100 K €,-
"Jun 11, 2019",Thiaguinho,21,Centre-Forward,Brazil,"
Without Club ",,"
Internacional ",,50 K €,-
"Jun 12, 2019",Sergio Cidoncha,28,Central Midfield,Spain,"
Jamshedpur FC ", Indian Super League ,"
Kerala Blasters ",,450 K €,Free transfer
"Jun 12, 2019",Mario Arqués,27,Central Midfield,Spain,"
Jamshedpur FC ", Indian Super League ,"
Kerala Blasters ",,300 K €,Free transfer
"Jun 12, 2019",Anton Alaev,25,Centre-Back,Russia,"
Ocean Kerch ", Russia		,"
Volna Kovernino ",,125 K €,Free transfer
"Jun 12, 2019",Surchandra Singh,25,Left Midfield,India,"
Real Kashmir ", I-League ,"
Mumbai City ",,75 K €,Free transfer
"Jun 12, 2019",Simen Berg Melby,21,Right-Back,Norway,"
Strømmen IF ", OBOS-ligaen ,"
Sørumsand IF ",,25 K €,Free transfer
"Jun 12, 2019",Branquinho,36,Attacking Midfield,Brazil,"
Rio Preto EC ", Brazil		,"
Taubaté-SP ",,400 K €,?
"Jun 12, 2019",Fernando Fajardo,32,Central Midfield,Ecuador,"
Mushuc Runa SC ", LigaPro Serie A ,"
Orense ",,50 K €,?
"Jun 12, 2019",Shahab Gordan,35,Goalkeeper,Iran,"
Sanat Naft ", Persian Gulf Pro League ,"
Foolad ",,250 K €,?
"Jun 12, 2019",Fernando Silva,28,Attacking Midfield,Brazil,"
Cascavel-PR ", Brazil		,"
CA Juventus ",,100 K €,?
"Jun 12, 2019",Daniel Barrera,29,Right Midfield,United States,"
Cal FC ", United States		,"
Hartford ",,250 K €,?
"Jun 12, 2019",Wagner Valencia,31,Right Winger,Ecuador,"
CD Macará ", LigaPro Serie A ,"
Orense ",,300 K €,?
"Jun 12, 2019",Damir Kojasevic,32,Attacking Midfield,Montenegro,"
Without Club ",,"
Sutjeska Niksic ",,450 K €,-
"Jun 12, 2019",Stefan Nikolic,29,Centre-Forward,Montenegro,"
Without Club ",,"
Sutjeska Niksic ",,250 K €,-
"Jun 12, 2019",Marcos Peano,20,Goalkeeper,Argentina,"
CA Unión II ", Argentina		,"
CA Unión ",,250 K €,-
"Jun 12, 2019",Joaquín Rikemberg,20,Attacking Midfield,Argentina,"
Belgrano II ", Argentina		,"
Belgrano ",,50 K €,-
"Jun 12, 2019",Facundo Garcés,19,Centre-Back,Argentina,"
CA Colón II ", Argentina		,"
CA Colón ",,50 K €,-
"Jun 12, 2019",Alejandro Rivero,21,Goalkeeper,Argentina,"
Arsenal FC II ", Argentina		,"
Arsenal FC ",,25 K €,-
"Jun 13, 2019",Radoslaw Majewski,32,Attacking Midfield,Poland,"
Pogon Szczecin ", Ekstraklasa ,"
Western Sydney ",,450 K €,Free transfer
"Jun 13, 2019",Kyi Lin,26,Left Midfield,Myanmar,"
Yangon Utd. ", National League ,"
Zwekapin Utd. ",,100 K €,Free transfer
"Jun 13, 2019",Guang Yin,35,Goalkeeper,China,"
YB Hailan River ", China		,"
YB Beiguo ",,25 K €,Free transfer
"Jun 13, 2019",Léo Fioravanti,26,Centre-Back,Brazil,"
Treze FC ", Brazil		,"
Portuguesa ",,50 K €,Free transfer
"Jun 13, 2019",Marcão,33,Centre-Forward,Brazil,"
São Luiz-RS ", Brazil		,"
Remo ",,500 K €,?
"Jun 13, 2019",Nathan,25,Left Winger,Brazil,"
Joinville-SC ", Brazil		,"
Londrina-PR ",,550 K €,?
"Jun 13, 2019",Yong-hyeong Jo,35,Centre-Back,"Korea, South","
Without Club ",,"
Jeju Utd. ",,300 K €,-
"Jun 13, 2019",Everton Silva,30,Right Midfield,Brazil,"
Without Club ",,"
Boavista SC ",,450 K €,-
"Jun 13, 2019",Velicka,33,Defensive Midfield,Brazil,"
Without Club ",,"
Taubaté-SP ",,300 K €,-
"Jun 13, 2019",Yorman Valencia,24,Centre-Forward,Ecuador,"
Without Club ",,"
CD América ",,150 K €,-
"Jun 14, 2019",Aleksey Trinitatskiy,34,Defensive Midfield,Russia,"
Dolgoprudnyi ", PFL West ,"
Peresvet ",,175 K €,Free transfer
"Jun 14, 2019",Wilson Júnior,28,Right Winger,Brazil,"
Luverdense ", Brazil		,"
Marcílio Dias ",,175 K €,Free transfer
"Jun 14, 2019",Alaor Júnior,23,Defensive Midfield,Brazil,"
Rio Claro FC ", Brazil		,"
XV de Jaú ",,75 K €,Free transfer
"Jun 14, 2019",Lalkhawpuimawia,27,Centre-Forward,India,"
Aizawl FC ", I-League ,"
Ch. Brothers ",,100 K €,Free transfer
"Jun 14, 2019",Heike Lie Konradsen,19,Midfielder,Norway,"
UCA Bears ", United States		,"
Steinkjer FK ",,25 K €,Free transfer
"Jun 14, 2019",Waldir,28,Left Winger,Brazil,"
AA Portuguesa ", Brazil		,"
Gonçalo-RJ ",,125 K €,?
"Jun 14, 2019",Denner,25,Left-Back,Brazil,"
Rio Claro FC ", Brazil		,"
Nacional (SP) ",,100 K €,?
"Jun 14, 2019",Carlos Ortiz,26,Goalkeeper,Ecuador,"
CD Olmedo ", LigaPro Serie A ,"
Mushuc Runa SC ",,150 K €,?
"Jun 14, 2019",Joseph Clemente,31,Defensive Midfield,India,"
SC de Goa ", India		,"
Ch. Brothers ",,25 K €,?
"Jun 14, 2019",Glan Martins,24,Attacking Midfield,India,"
SC de Goa ", India		,"
Ch. Brothers ",,25 K €,?
"Jun 14, 2019",Rafael Castro,23,Centre-Back,Brazil,"
Anápolis-GO ", Brazil		,"
Taubaté-SP ",,75 K €,?
"Jun 14, 2019",Quan Gomes,23,Midfielder,India,"
SC de Goa ", India		,"
Ch. Brothers ",,25 K €,?
"Jun 14, 2019",Shubert Pereira,20,Midfielder,India,"
Vasco SC Margao ", India		,"
Ch. Brothers ",,25 K €,?
"Jun 14, 2019",Enar Jääger,34,Centre-Back,Estonia,"
Without Club ",,"
FC Flora ",,100 K €,-
"Jun 14, 2019",Márcio,38,Goalkeeper,Brazil,"
Goiânia Esporte Clube (GO) ", Brazil		,"
Retired ",,500 K €,-
"Jun 14, 2019",Allan,25,Defensive Midfield,Brazil,"
Without Club ",,"
Nacional (SP) ",,100 K €,-
"Jun 14, 2019",Paulinho,31,Left Winger,Brazil,"
Without Club ",,"
Náutico ",,400 K €,-
"Jun 15, 2019",Semir Hadzibulic,32,Central Midfield,Serbia,"
SC Gjilani ", Superliga e Kosovës ,"
KÍ Klaksvík ",,125 K €,Free transfer
"Jun 15, 2019",José Madrid,31,Right-Back,Ecuador,"
Guayaquil City ", LigaPro Serie A ,"
Atl. Porteño ",,200 K €,?
"Jun 15, 2019",Luis Luna,31,Defensive Midfield,Ecuador,"
Dep. Cuenca ", LigaPro Serie A ,"
Guayaquil City ",,700 K €,?
"Jun 15, 2019",Nick Grimes,21,Defender,England,"
Truro City FC ", England		,"
Tiverton Town FC ",,25 K €,?
"Jun 15, 2019",Sasa Jovovic,32,Centre-Forward,Montenegro,"
Without Club ",,"
Kemi City ",,100 K €,-
"Jun 15, 2019",Bruno Cantanhede,25,Left Winger,Brazil,"
Without Club ",,"
The Cong ",,225 K €,-
"Jun 15, 2019",Pavel Lovgach,24,Centre-Back,Belarus,"
Without Club ",,"
Molodechno ",,100 K €,-
"Jun 16, 2019",Giorgi Gabedava,29,Centre-Forward,Georgia,"
Z. Sosnowiec ", Ekstraklasa ,"
Saburtalo ",,400 K €,Free transfer
"Jun 16, 2019",Mohammad Abshak,32,Central Midfield,Iran,"
FC Nassaji M. ", Persian Gulf Pro League ,"
Foolad ",,200 K €,Free transfer
"Jun 16, 2019",Mohammad Ghaseminejad,30,Right Winger,Iran,"
Sh Khodrou ", Persian Gulf Pro League ,"
Foolad ",,450 K €,Free transfer
"Jun 17, 2019",Dongxu Tu,27,Right-Back,China,"
GD Sou. Tigers ", League One ,"
KS FC ",,75 K €,193 K €
"Jun 17, 2019",Wei Li,34,Defensive Midfield,China,"
SD Luneng Res. ", China		,"
ZB Cuju ",,50 K €,Free transfer
"Jun 17, 2019",Kallum Higginbotham,30,Right Winger,England,"
Dunfermline A. ", Championship ,"
Real Kashmir ",,300 K €,Free transfer
"Jun 17, 2019",Giorgi Rekhviashvili,31,Centre-Back,Georgia,"
APO Levadiakos ", Super League 1 ,"
Saburtalo ",,200 K €,Free transfer
"Jun 17, 2019",Xiao Zhang,29,Centre-Forward,China,"
SC Longfor ", League One ,"
CD Better City ",,75 K €,Free transfer
"Jun 17, 2019",Zurab Ghirdaladze,25,Centre-Forward,Georgia,"
WIT Georgia ", Crystalbet Erovnuli Liga ,"
FC Samtredia ",,75 K €,Free transfer
"Jun 17, 2019",Peng Wang,28,Centre-Back,China,"
DL Chanjoy ", League Two North ,"
LS UCI ",,25 K €,Free transfer
"Jun 17, 2019",Yudong Zhang,26,Defensive Midfield,China,"
SH Shenxin ", League One ,"
KS FC ",,125 K €,Free transfer
"Jun 17, 2019",Yang Ruan,25,Right Winger,China,"
HN Billows ", League Two South ,"
KS FC ",,75 K €,Free transfer
"Jun 17, 2019",Hao Li,27,Defensive Midfield,China,"
YB Hailan River ", China		,"
YB Beiguo ",,25 K €,Free transfer
"Jun 17, 2019",Yuwen Pei,33,Defensive Midfield,China,"
YB Hailan River ", China		,"
YB Beiguo ",,50 K €,Free transfer
"Jun 17, 2019",Xin Wang,35,Midfielder,China,"
DL Chanjoy ", League Two North ,"
ZJ Yiteng ",,25 K €,Free transfer
"Jun 17, 2019",Yongchun Wu,30,Left-Back,China,"
YB Hailan River ", China		,"
YB Beiguo ",,75 K €,Free transfer
"Jun 17, 2019",Shipeng Gao,25,Midfielder,China,"
SX Longjin ", League Two North ,"
SY Urban ",,50 K €,Free transfer
"Jun 17, 2019",Eugeneson Lyngdoh,32,Central Midfield,India,"
ATK ", Indian Super League ,"
Bengaluru FC ",,75 K €,Free transfer
"Jun 17, 2019",Yu'nong Deng,24,Midfielder,China,"
QD Huan. Res. ", China		,"
QD Red Lions ",,25 K €,Free transfer
"Jun 17, 2019",Wenjian Guo,21,Centre-Back,China,"
SC Jiuniu ", League Two South ,"
XA D. Chongde ",,25 K €,Free transfer
"Jun 17, 2019",Mato Grgic,31,Centre-Back,Croatia,"
NorthEast Utd. ", Indian Super League ,"
Mumbai City ",,500 K €,?
"Jun 17, 2019",Aliko Chakvetadze,24,Centre-Back,Georgia,"
WIT Georgia ", Crystalbet Erovnuli Liga ,"
FC Samtredia ",,175 K €,?
"Jun 17, 2019",Davit Sajaia,25,Left-Back,Georgia,"
WIT Georgia ", Crystalbet Erovnuli Liga ,"
FC Samtredia ",,125 K €,?
"Jun 17, 2019",Luka Tatkhashvili,26,Right-Back,Georgia,"
Kolkheti Poti ", Georgia		,"
WIT Georgia ",,100 K €,?
"Jun 17, 2019",Albert Popa,20,Goalkeeper,Romania,"
ACS SR Brasov ", Romania		,"
Gaz Metan ",,50 K €,?
"Jun 17, 2019",Erfan Zeneli,32,Left Winger,Finland,"
Without Club ",,"
HJK Helsinki ",,200 K €,-
"Jun 17, 2019",Christian Cesaretti,31,Centre-Forward,Italy,"
Without Club ",,"
AS Gubbio ",,175 K €,-
"Jun 17, 2019",Yunfei Qi,30,Attacking Midfield,China,"
WH 3 Towns Res. ", China		,"
WH Three Towns ",,50 K €,-
"Jun 18, 2019",Vladimer Dvalishvili,33,Centre-Forward,Georgia,"
Saburtalo ", Crystalbet Erovnuli Liga ,"
Dinamo Batumi ",,150 K €,Free transfer
"Jun 18, 2019",Marquinho,32,Attacking Midfield,Brazil,"
Athletico-PR ", Série A ,"
Vasco da Gama ",,900 K €,Free transfer
"Jun 18, 2019",Alex Darlington,30,Forward,Wales,"
Mosta FC ", Premier League ,"
Airbus UK BFC ",,50 K €,Free transfer
"Jun 18, 2019",Kyrylo Silich,28,Attacking Midfield,Ukraine,"
Dainava ", Lithuania		,"
United Victory ",,75 K €,Free transfer
"Jun 18, 2019",Arfang Daffé,27,Left Winger,Senegal,"
FC Nassaji M. ", Persian Gulf Pro League ,"
Dinamo Tbilisi ",,250 K €,Free transfer
"Jun 18, 2019",Oleksandr Kapliyenko,23,Left-Back,Ukraine,"
MFK Metalurg ", Ukraine		,"
Dinamo Tbilisi ",,200 K €,Free transfer
"Jun 18, 2019",Oto Goshadze,21,Goalkeeper,Georgia,"
Dinamo Batumi ", Crystalbet Erovnuli Liga ,"
Sioni Bolnisi ",,50 K €,Free transfer
"Jun 18, 2019",Shuai Liu,28,Defensive Midfield,China,"
HN Billows ", League Two South ,"
JX Liansheng ",,50 K €,Free transfer
"Jun 18, 2019",Yao Lin,31,Goalkeeper,China,"
Unknown ",,"
HZ Wu-Yue Q. ",,25 K €,Free transfer
"Jun 18, 2019",Roy Krishna,31,Centre-Forward,Fiji,"
Wellington P. ", A-League ,"
ATK ",,750 K €,?
"Jun 18, 2019",Rolando Ramírez,41,Goalkeeper,Colombia,"
Fuerza Amarilla ", LigaPro Serie A ,"
LDU de Loja ",,150 K €,?
"Jun 18, 2019",Rodrigo Andrade,31,Attacking Midfield,Brazil,"
AA Portuguesa ", Brazil		,"
Sampaio Corrêa ",,250 K €,?
"Jun 18, 2019",Luis Batioja,25,Centre-Forward,Ecuador,"
CD Clan Juvenil ", Ecuador		,"
Pelileo SC ",,50 K €,?
"Jun 18, 2019",Álex González,23,Centre-Forward,Ecuador,"
Atl. Porteño ", Ecuador		,"
América SC ",,100 K €,?
"Jun 18, 2019",Dennis Quintero,22,Right-Back,Ecuador,"
CS Emelec ", LigaPro Serie A ,"
Mushuc Runa SC ",,350 K €,?
"Jun 18, 2019",Álex George,29,Centre-Forward,Ecuador,"
Mushuc Runa SC ", LigaPro Serie A ,"
Portoviejo ",,200 K €,?
"Jun 18, 2019",Patrick Leonardo,28,Centre-Forward,Brazil,"
Without Club ",,"
Internacional ",,75 K €,-
"Jun 18, 2019",Xue Ouyang,30,Right Winger,China,"
Without Club ",,"
CD Better City ",,25 K €,-
"Jun 18, 2019",Pujin Liu,30,Centre-Back,China,"
Without Club ",,"
HB Olle Elite ",,75 K €,-
"Jun 18, 2019",Zhenxiang Wang,23,Defender,China,"
Without Club ",,"
LS UCI ",,25 K €,-
"Jun 18, 2019",Gustavo Abregú,21,Right-Back,Argentina,"
San Martin II ", Argentina		,"
San Martín (T) ",,100 K €,-
"Jun 18, 2019",Alexis Delgado,26,Midfielder,Ecuador,"
Without Club ",,"
Pelileo SC ",,100 K €,-
"Jun 18, 2019",Luiyi Laguerre,18,Attacking Midfield,Finland,"
Without Club ",,"
Salon Pallo ",,25 K €,-
"Jun 19, 2019",Igors Kozlovs,32,Defensive Midfield,Latvia,"
Liepaja ", Virsliga ,"
Jelgava ",,250 K €,Free transfer
"Jun 19, 2019",Danny Mitchley,29,Centre-Forward,England,"
Marine FC ", England		,"
Radcliffe Boro ",,500 K €,Free transfer
"Jun 19, 2019",Ofosu Appiah,29,Centre-Back,Ghana,"
Liepaja ", Virsliga ,"
Valmiera ",,50 K €,Free transfer
"Jun 19, 2019",Spasoje Stefanovic,26,Goalkeeper,Serbia,"
Without Club ",,"
AC Kajaani ",,150 K €,Free transfer
"Jun 19, 2019",David da Silva,29,Centre-Forward,Brazil,"
Pohang Steelers ", K League 1 ,"
Persebaya ",,275 K €,Free transfer
"Jun 19, 2019",Salva Chamorro,29,Centre-Forward,Spain,"
Doxa Dramas ", Football League ,"
Mohun Bagan ",,200 K €,Free transfer
"Jun 19, 2019",Xiaoshun Geng,29,Right-Back,China,"
JS Yancheng ", League Two North ,"
SC Jiuniu ",,100 K €,Free transfer
"Jun 19, 2019",Danills Ulimbasevs,27,Defensive Midfield,Latvia,"
Liepaja ", Virsliga ,"
Ventspils ",,100 K €,Free transfer
"Jun 19, 2019",Roman Debelko,25,Centre-Forward,Ukraine,"
Karpaty ", Premier Liga ,"
Riga ",,350 K €,Free transfer
"Jun 19, 2019",Amâncio Fortes,29,Right Winger,Angola,"
Ventspils ", Virsliga ,"
Liepaja ",,250 K €,Free transfer
"Jun 19, 2019",Sarthak Golui,21,Right-Back,India,"
FC Pune City ", Indian Super League ,"
Mumbai City ",,100 K €,Free transfer
"Jun 19, 2019",Rodriguinho,36,Centre-Forward,Brazil,"
AA Portuguesa ", Brazil		,"
Taubaté-SP ",,300 K €,?
"Jun 19, 2019",Darko Lemajic,25,Centre-Forward,Serbia,"
Riga ", Virsliga ,"
RFS ",,225 K €,?
"Jun 19, 2019",Diego,31,Left Winger,Brazil,"
FC Pune City ", Indian Super League ,"
Mumbai City ",,250 K €,?
"Jun 19, 2019",Fábio Renato,39,Centre-Forward,Brazil,"
Mushuc Runa SC ", LigaPro Serie A ,"
LDU de Loja ",,150 K €,?
"Jun 19, 2019",Abel Araujo,25,Right Winger,Ecuador,"
Dep. Cuenca ", LigaPro Serie A ,"
CD Macará ",,250 K €,?
"Jun 19, 2019",Mohammad Sattari,25,Left-Back,Iran,"
Pars Jam ", Persian Gulf Pro League ,"
Paykan FC ",,350 K €,?
"Jun 19, 2019",Orlen Quintero,28,Attacking Midfield,Ecuador,"
CD América ", LigaPro Serie A ,"
Técnico U. ",,150 K €,?
"Jun 19, 2019",Yevhen Pisotskyi,32,Right Midfield,Ukraine,"
MFK Metalurg ", Ukraine		,"
Retired ",,400 K €,-
"Jun 19, 2019",Claes Kronberg,32,Right-Back,Denmark,"
Without Club ",,"
Sandnes Ulf ",,200 K €,-
"Jun 19, 2019",Álex Bolaños,34,Defensive Midfield,Ecuador,"
Without Club ",,"
LDU de Loja ",,450 K €,-
"Jun 19, 2019",Ricardo Goulart,28,Second Striker,Brazil,"
GZ Evergrande ", Super League ,"
Evergrande Res. ",,"15,00 mil. €",-
"Jun 19, 2019",Vladislavs Kozlovs,31,Centre-Forward,Latvia,"
Liepaja ", Virsliga ,"
Retired ",,200 K €,-
"Jun 19, 2019",Andrejs Kovalovs,30,Right Midfield,Latvia,"
Without Club ",,"
Daugavpils ",,325 K €,-
"Jun 19, 2019",Woo-geun Jeong,28,Second Striker,"Korea, South","
Career break ",,"
Ayutthaya Utd. ",,125 K €,-
"Jun 20, 2019",Afrane Yeboah,27,Midfielder,Ghana,"
Al-Ijtimai ", Lebanon		,"
Berekum Chelsea ",,50 K €,Free transfer
"Jun 20, 2019",Yuxiang Ge,28,Forward,China,"
DL Chanjoy ", League Two North ,"
ZJ Yiteng ",,50 K €,Free transfer
"Jun 20, 2019",Xin Xu,28,Centre-Forward,China,"
DL Chanjoy ", League Two North ,"
TZ Yuanda ",,75 K €,Free transfer
"Jun 20, 2019",Vano Kurdghelashvili,23,Attacking Midfield,Georgia,"
WIT Georgia ", Crystalbet Erovnuli Liga ,"
Guria ",,100 K €,Free transfer
"Jun 20, 2019",Lasha Ozbetelashvili,20,Forward,Georgia,"
FC Locomotive ", Crystalbet Erovnuli Liga ,"
FC Gagra ",,50 K €,Free transfer
"Jun 20, 2019",Jirawat Chingchaiyaphum,26,Midfielder,Thailand,"
Chainat FC ", Thai League ,"
Uttaradit FC ",,25 K €,Free transfer
"Jun 20, 2019",Rahul KP,19,Right Winger,India,"
Indian Arrows ", I-League ,"
Kerala Blasters ",,100 K €,Free transfer
"Jun 20, 2019",Francisco Silva,28,Centre-Back,Paraguay,"
Fuerza Amarilla ", LigaPro Serie A ,"
Mushuc Runa SC ",,350 K €,?
"Jun 20, 2019",Neil Slooves,24,Centre-Back,Scotland,"
Unknown ",,"
Irvine Meadow ",,50 K €,?
"Jun 20, 2019",Ian,22,Defensive Midfield,Brazil,"
Taubaté-SP ", Brazil		,"
Monte Azul-SP ",,100 K €,?
"Jun 20, 2019",Riswan Yusman,22,Defensive Midfield,Indonesia,"
Unknown ",,"
Madura ",,125 K €,?
"Jun 20, 2019",Sandi Septian,23,Right Midfield,Indonesia,"
Persiba ", Liga 2 ,"
PSPS Riau ",,100 K €,?
"Jun 20, 2019",Sedek Sanaky,26,Right-Back,Indonesia,"
Unknown ",,"
Sulut ",,25 K €,?
"Jun 20, 2019",Sk. Faiaz,24,Right Midfield,India,"
ATK ", Indian Super League ,"
Mohun Bagan ",,75 K €,?
"Jun 20, 2019",Mohamadao Alhadji Adamou,32,Centre-Back,Indonesia,"
Without Club ",,"
Medan ",,50 K €,?
"Jun 20, 2019",Johan Eiswohld,29,Centre-Back,Sweden,"
Without Club ",,"
Retired ",,300 K €,-
"Jun 20, 2019",Patrick Byskata,28,Defensive Midfield,Finland,"
Without Club ",,"
Kokkolan PV ",,50 K €,-
"Jun 20, 2019",Bin Liu,28,Right-Back,China,"
Without Club ",,"
HZ Wu-Yue Q. ",,25 K €,-
"Jun 20, 2019",Eugenio Dalia,21,Right-Back,Italy,"
Without Club ",,"
Bangor City ",,50 K €,-
"Jun 20, 2019",Giorgi Gaprindashvili,24,Left-Back,Georgia,"
WIT Georgia ", Crystalbet Erovnuli Liga ,"
FC Merani ",,150 K €,-
"Jun 20, 2019",Feri Saragih,32,Right Midfield,Indonesia,"
Without Club ",,"
Madura ",,50 K €,-
"Jun 20, 2019",Febri Hamzah,35,Midfielder,Indonesia,"
Without Club ",,"
Medan ",,25 K €,-
"Jun 20, 2019",Eki Nurhakim,35,Forward,Indonesia,"
Without Club ",,"
Persatu ",,25 K €,-
"Jun 21, 2019",Páll Klettskard,29,Centre-Forward,Faroe Islands,"
USD Breno ", Italy		,"
KÍ Klaksvík ",,75 K €,Free transfer
"Jun 21, 2019",Kunie Kitamoto,37,Centre-Back,Japan,"
Simork FC ", Thailand		,"
Chamchuri Utd. ",,50 K €,Free transfer
"Jun 21, 2019",Junfeng Su,29,Forward,China,"
YC Helanshan ", League Two North ,"
SC Jiuniu ",,100 K €,Free transfer
"Jun 21, 2019",Majak Mawith,19,Goalkeeper,Southern Sudan,"
M. City U21 ", Australia		,"
Melbour. Sharks ",,25 K €,Free transfer
"Jun 21, 2019",Wilker,23,Centre-Forward,Brazil,"
UA Barbarense ", Brazil		,"
Simba SC ",,100 K €,?
"Jun 21, 2019",Dos Santos,31,Defensive Midfield,Brazil,"
AA Altos ", Brazil		,"
Imperatriz-MA ",,125 K €,?
"Jun 21, 2019",Carlos Alberto,34,Attacking Midfield,Brazil,"
Boavista SC ", Brazil		,"
Retired ",,500 K €,-
"Jun 21, 2019",Sam Saunders,35,Central Midfield,England,"
Colchester Utd. ", League Two ,"
Retired ",,250 K €,-
"Jun 21, 2019",Tianzhu Yu,29,Right-Back,China,"
HN Billows Res. ", China		,"
HN Billows ",,25 K €,-
"Jun 21, 2019",Silviu Pana,27,Central Midfield,Romania,"
Without Club ",,"
Turnu Magurele ",,250 K €,-
"Jun 21, 2019",Tao Kong,31,Right-Back,China,"
HN Billows Res. ", China		,"
HN Billows ",,25 K €,-
"Jun 21, 2019",Qing Wang,33,Defensive Midfield,China,"
HN Billows Res. ", China		,"
HN Billows ",,25 K €,-
"Jun 22, 2019",Michael Orozco,33,Centre-Back,United States,"
Club Tijuana ", Liga MX Clausura ,"
Orange County ",,"1,00 mil. €",Free transfer
"Jun 22, 2019",Kostyantyn Cherniy,26,Centre-Forward,Ukraine,"
Kremin ", Ukraine		,"
Valmiera ",,150 K €,Free transfer
"Jun 22, 2019",Ken Fagerberg,30,Centre-Forward,Sweden,"
07 Vestur ", Faroe Islands		,"
TB Tvöroyri ",,25 K €,?
"Jun 22, 2019",Matt Paterson,29,Centre-Forward,Scotland,"
Havant & Water. ", National League ,"
Gosport ",,200 K €,?
"Jun 22, 2019",Dario Polverini,32,Centre-Back,Italy,"
Without Club ",,"
Retired ",,50 K €,-
"Jun 22, 2019",Dmitri Telegin,27,Right-Back,Russia,"
Without Club ",,"
Baltauto ",,100 K €,-
"Jun 23, 2019",Jetsadakorn Hemdaeng,33,Right-Back,Thailand,"
Simork FC ", Thailand		,"
Air Force ",,50 K €,Free transfer
"Jun 23, 2019",Anusak Laosangthai,25,Centre-Forward,Thailand,"
Trang FC ", Thailand		,"
Air Force ",,25 K €,Free transfer
"Jun 23, 2019",Sorasak Kaewinta,33,Right-Back,Thailand,"
Angthong FC ", Thailand		,"
Air Force ",,25 K €,Free transfer
"Jun 23, 2019",Thammarat Wanmanee,23,Right-Back,Thailand,"
Simork FC ", Thailand		,"
Air Force ",,25 K €,Free transfer
"Jun 23, 2019",Komsan Merndee,26,Defensive Midfield,Thailand,"
Sisaket FC ", Thailand		,"
Air Force ",,75 K €,Free transfer
"Jun 23, 2019",Suchon Sa-nguandee,37,Left-Back,Thailand,"
Simork FC ", Thailand		,"
Air Force ",,25 K €,Free transfer
"Jun 23, 2019",Farid Madsoh,32,Central Midfield,Thailand,"
Kasetsart FC ", Thailand		,"
Air Force ",,50 K €,Free transfer
"Jun 23, 2019",Suphawit Chusaksakulwiboon,25,Midfielder,Thailand,"
Thai Honda FC ", Thailand		,"
Air Force ",,25 K €,Free transfer
"Jun 23, 2019",Richard Spong,35,Centre-Back,Sweden,"
Frej ", Superettan ,"
Retired ",,50 K €,-
"Jun 23, 2019",Alexander Díaz,19,Second Striker,Argentina,"
San Lorenzo U20 ", Argentina		,"
San Lorenzo ",,150 K €,-
"Jun 24, 2019",Tanaboon Kesarat,25,Defensive Midfield,Thailand,"
BG Pathum Utd. ", Thailand		,"
Port FC ",,350 K €,570 K €
"Jun 24, 2019",Jean-Philippe Mendy,32,Centre-Forward,France,"
Slaven Belupo ", 1.HNL ,"
PT Prachuap FC ",,350 K €,Free transfer
"Jun 24, 2019",Lossémy Karaboué,31,Central Midfield,Cote d'Ivoire,"
FC Botosani ", Liga 1 - Relegation group ,"
Ratchaburi FC ",,350 K €,Free transfer
"Jun 24, 2019",Datsakorn Thonglao,35,Attacking Midfield,Thailand,"
Simork FC ", Thailand		,"
Chonburi FC ",,75 K €,Free transfer
